Date,Adj Close,HL_PCT,PCT_change,Volume,MA_5,MA_20,MA_60,EMA_5,up_band,mid_band,low_band,ADX,MACD,RSI,ATR,MOM,WILLR,CCI,OBV
2010-02-26,15.82,2.6923076923076916,-0.5656819610307973,74200,15.922000200000003,15.136500049999995,,15.344666733333334,16.41716148766338,15.922000200000003,15.42683891233663,20.000401014832974,0.1698096322895041,54.82972778502302,0.5498442708136362,1.0300000000000011,-30.270232578503993,59.75352108049543,550600.0
2010-03-01,15.9,2.4020290771175725,0.0,115300,15.922000200000003,15.211500049999994,,15.438666733333333,16.41716148766338,15.922000200000003,15.42683891233663,19.078031478863156,0.14505453300573018,55.82473427712568,0.5377126086126622,0.7699999999999996,-35.82084762749808,73.2164031632935,665900.0
2010-03-02,15.76,1.6528925619834698,-1.1912225705329123,95600,15.954000200000005,15.272500049999994,,15.5313334,16.377245577529767,15.954000200000005,15.530754822470245,18.150702442800938,0.11283110724158399,53.59959378473521,0.5178759937117577,0.35999999999999943,-46.268616618370515,45.80775200630902,570300.0
2010-03-03,15.36,3.2110091743119282,-2.4142312579415552,104000,15.754000000000005,15.315500049999994,,15.594666733333334,16.165747495438232,15.754000000000005,15.342252504561777,17.774004903694667,0.06076612684092846,47.74405678604274,0.5165991370180608,-0.19000000000000128,-76.11938516372022,-32.6725182098087,466300.0
2010-03-04,15.49,1.6329196603527107,0.9120521172638474,91000,15.666000000000006,15.351500049999995,15.878333433333326,15.651333400000002,16.077747495437958,15.666000000000006,15.254252504562055,17.416142241543714,0.03267904022337151,49.668534351496035,0.49755634151677075,-0.2699999999999996,-66.41788538648153,-54.774777988799165,557300.0
2010-03-05,15.67,1.877022653721689,1.1620400258231098,309400,15.636000000000005,15.417500049999996,15.855666749999992,15.71000006666667,16.019374490543573,15.636000000000005,15.252625509456436,16.848019649873827,0.02420960544019006,52.288605632326565,0.4827308885512872,-0.34999999999999964,-52.98503954107419,-30.718243960803893,866700.0
2010-03-08,15.46,1.4285714285714213,-1.0243277848911547,86800,15.548000000000005,15.466000049999995,15.82583341666666,15.73200006666667,15.839588751496905,15.548000000000005,15.256411248503106,16.36428565334724,0.0035360490593480676,49.0786598440876,0.4675358250833381,-0.4399999999999995,-68.6566930273827,-78.06400848649164,779900.0
2010-03-09,15.49,2.36998025016459,1.0437051532941954,124500,15.494000000000005,15.522000049999994,15.801333433333326,15.73800006666667,15.694239856171567,15.494000000000005,15.293760143828443,16.137049595762214,-0.008394892373703347,49.55508498936701,0.4598546947202426,-0.10999999999999943,-74.7898947814241,-101.64183601464165,904400.0
2010-03-10,16.0,7.466673333333347,3.6269430051813503,812200,15.622000000000005,15.601500049999993,15.784666766666659,15.76800006666667,16.028231461114924,15.622000000000005,15.215768538885087,15.438736666844651,0.016430919825100115,56.93212151682808,0.5070080022402255,-0.36000100000000046,-16.66673611105326,-7.424514905371264,1716600.0
2010-03-11,16.01,1.6507936507936607,0.18773466833542637,68800,15.726000000000004,15.670000049999993,15.762333433333326,15.784666733333335,16.203761446748953,15.726000000000004,15.248238553251058,14.775339384372964,0.031047461706781715,57.06470623968152,0.48936457350878093,0.08000000000000185,-15.833403472163665,62.35562790350666,1785400.0
2010-03-12,15.86,3.086823151125411,-1.0605177130057741,42500,15.764000000000005,15.723500049999993,15.74166676666666,15.774000066666668,16.2480826375729,15.764000000000005,15.27991736242711,14.164999565686074,0.028217217805683578,54.36133278852297,0.4886957468295824,0.03999999999999915,-28.33339305550585,33.374622986243274,1742900.0
2010-03-15,15.72,3.529411764705877,-0.5063291139240511,47300,15.816000000000006,15.753000049999994,15.721333416666658,15.762000066666667,16.20476213807353,15.816000000000006,15.427237861926484,13.865407995601007,0.015173896529442149,51.890476006773376,0.4937889077703264,-0.17999999999999972,-35.71434311219371,-36.99916832917784,1695600.0
2010-03-16,16.040001,2.6231669865642955,1.64766159695818,83400,15.926000200000004,15.785000099999996,15.705166766666657,15.791333466666666,16.16653332121292,15.926000200000004,15.685467078787086,13.330898824270008,0.025734573463251226,56.73150065140814,0.487804057215303,0.2800010000000004,-7.142850765311969,74.56400040973328,1779000.0
2010-03-17,16.23,2.7500062500000144,1.18453234510397,74700,15.972000200000005,15.819000099999997,15.702666783333324,15.782666733333333,16.316882946452033,15.972000200000005,15.62711745354798,12.962900022279394,0.04218109282400577,59.3471634212606,0.4843895531284958,0.870000000000001,-14.583392650421876,169.079737056979,1853700.0
2010-03-18,15.86,1.7676830808080943,-1.6129093292240029,84900,15.942000200000004,15.824000099999997,15.694166766666658,15.778000066666664,16.29445467479118,15.942000200000004,15.589545725208827,12.422649295953297,0.025620623305647544,52.669777273536745,0.4776474421907461,0.3699999999999992,-40.27781925151454,65.57250552608167,1768800.0
2010-03-19,15.21,6.250000000000008,0.0,176800,15.812000200000005,15.783500099999998,15.673833433333327,15.737333399999999,16.5047515008291,15.812000200000005,15.119248899170909,12.506925868799074,-0.028687200665451565,43.42594389522184,0.5106726248914072,-0.4599999999999991,-85.4166767939744,-94.1995167984799,1592000.0
2010-03-22,15.48,3.9464882943143804,2.3132848645075983,118800,15.764000200000007,15.7625001,15.659000083333327,15.709333399999997,16.507032125020835,15.764000200000007,15.02096827497918,12.666466944723009,-0.04502979460236786,47.54425171352858,0.5163388659705924,0.019999999999999574,-64.42955407412478,-104.21344877894026,1710800.0
2010-03-23,15.66,2.1470396877033187,1.03225806451613,165800,15.688000000000006,15.7655001,15.644333399999994,15.70266673333333,16.37843754243212,15.688000000000006,14.99756245756789,12.624393363977656,-0.042360769816660926,50.149587290661515,0.503028946972693,0.16999999999999993,-52.3490252691106,-30.372545361506706,1876600.0
2010-03-24,15.42,1.9480519480519412,-0.8360128617363395,133000,15.526000000000005,15.71850005,15.615333399999994,15.706666733333329,15.966654059325167,15.526000000000005,15.085345940674843,12.584423462269571,-0.05462241546179766,46.811149347206864,0.48852687933178623,-0.5800000000000001,-68.45639700912955,-54.58224267364946,1743600.0
2010-03-25,15.17,4.6926635822868406,-2.002583979328169,99700,15.388000000000005,15.680500050000001,15.58650006666666,15.685333399999994,15.748754764348114,15.388000000000005,15.027245235651897,12.80613410664391,-0.07611322145606685,43.558325322225635,0.5043463879509443,-0.8400000000000016,-85.23490923831594,-83.85414790136203,1643900.0
2010-03-26,15.15,2.6507620941020567,-0.7858546168958692,105700,15.376000000000005,15.647000049999999,15.556000066666659,15.65066673333333,15.762698849235296,15.376000000000005,14.989301150764714,13.054523277381952,-0.08741056269064819,43.29910748705139,0.49689307452587694,-0.7099999999999991,-86.57719021665082,-111.81805817426014,1538200.0
2010-03-29,15.04,2.805611222444889,-0.660501981505954,84600,15.288000000000006,15.604000050000002,15.525000066666658,15.622666733333327,15.735463965029393,15.288000000000006,14.840536034970619,13.40536087562871,-0.09727097578848012,41.82484302192647,0.49140071205974284,-0.6800000000000015,-93.95973559749291,-128.027420920507,1453600.0
2010-03-30,14.91,2.8263795423956926,-1.258278145695361,96000,15.138000000000005,15.561500050000003,15.494666733333325,15.58400006666666,15.475378126143223,15.138000000000005,14.800621873856787,13.843568930818558,-0.10676850406660698,40.08767175519903,0.4863006611983326,-1.130001,-96.83544504085754,-130.10030792907952,1357600.0
2010-03-31,14.79,2.911306702775895,0.13540961408259697,132700,15.012000000000006,15.533000050000004,15.451666716666658,15.503333399999994,15.301108975993246,15.012000000000006,14.722891024006765,14.345904525574696,-0.114659183387736,38.49813496017621,0.4822791853984517,-1.4400000000000013,-98.51851961591143,-130.39291751152712,1224900.0
2010-04-01,14.94,2.1694915254237306,0.6738544474393507,59000,14.966000000000005,15.505500050000004,15.416166716666657,15.43200006666666,15.209507700083632,14.966000000000005,14.722492299916377,14.842702951660467,-0.10363697776083519,41.61457580805789,0.47068781501284807,-0.9199999999999999,-84.55284552845534,-112.27096196065128,1283900.0
2010-04-05,15.49,3.6120401337792707,3.6120401337792707,114500,15.034000000000006,15.496500050000003,15.392333383333325,15.407333399999994,15.517090053716489,15.034000000000006,14.550909946283523,14.680081993712085,-0.05557506932128535,51.349153529532366,0.47635297108335894,0.27999999999999936,-32.11009174311924,-23.54741229693931,1398400.0
2010-04-06,15.57,2.1554539516655784,1.6982364467668174,60600,15.140000000000006,15.502000050000003,15.365166699999993,15.397333399999992,15.786714774842803,15.140000000000006,14.493285225157209,14.31930969200917,-0.016684512565631984,52.58743148436711,0.4658991874345476,0.08999999999999986,-24.77064220183483,30.416433230129797,1459000.0
2010-04-07,15.81,2.529182879377436,2.26390685640362,151900,15.320000000000007,15.518000050000003,15.33966669999999,15.381999999999994,16.09810025061031,15.320000000000007,14.541899749389705,13.749594369197329,0.024667764974326448,56.189959240882715,0.46047781690350853,0.15000000000000036,-2.752293577981593,99.00707457371557,1610900.0
2010-04-08,16.65,7.142850765306122,5.379746835443024,187900,15.692000000000007,15.550500050000002,15.333500033333324,15.409999999999995,16.806586918997247,15.692000000000007,14.577413081002765,13.974385508791343,0.10362962215483257,65.94357489942256,0.5075864728389722,1.2299999999999986,-7.317027959525889,260.8776278441602,1798800.0
2010-04-09,16.57,2.515337577628073,-0.12055455093429521,113100,16.018000000000008,15.578500050000002,15.33016669999999,15.457333333333327,17.00870883714635,16.018000000000008,15.027291162853665,14.187937091405658,0.14307668062045473,64.47141637972693,0.5006160104933313,1.4000000000000004,-11.219468887545771,205.80672374519605,1685700.0
2010-04-12,16.68,1.9999999999999896,0.9685230024213084,70300,16.256000000000007,15.619500050000003,15.326500033333325,15.555333333333326,17.19541258241518,16.256000000000007,15.316587417584833,14.50070122663924,0.16748800422129467,65.60831800515496,0.4884291526009504,1.5299999999999994,-7.2115384615383995,170.29193412705598,1756000.0
2010-04-13,16.85,2.053146259247968,1.07978404319136,85700,16.512000000000008,15.676000050000003,15.330666699999991,15.64666666666666,17.23735784272312,16.512000000000008,15.786642157276892,14.862422766593738,0.1846428593666251,67.34733773408851,0.4778271417008826,1.8100000000000023,-2.325581395348707,137.92502365571198,1841700.0
2010-04-14,17.85,5.871879841525519,5.871879841525519,238900,16.920000000000005,15.766500000000002,15.373166699999992,15.79266666666666,17.86775524266565,16.920000000000005,15.97224475733436,15.942926089261373,0.24889803735417568,75.26916867632748,0.5151252030079624,2.9400000000000013,-0.0,163.87048873721457,2080600.0
2010-04-15,17.9,3.0612303322692944,0.6749099732896325,128000,17.170000000000005,15.85,15.418166699999992,15.957999999999995,18.33543554090317,17.170000000000005,16.00456445909684,17.17401740579853,0.2781123530067847,75.58807540397139,0.5169020456502508,3.1099999999999994,-8.163265306122483,151.47078398609509,2208600.0
2010-04-16,17.610001,2.4027459954233303,-1.6201061452513863,102500,17.378000200000006,15.93750005,15.468833383333324,16.12066673333333,18.403702091974807,17.378000200000006,16.352298308025205,18.11984713565601,0.2615004561120954,69.95368732274979,0.509980470960947,2.670001000000001,-17.647027863777065,110.02406788720064,2106100.0
2010-04-19,17.67,3.7274257425742334,0.45480386583287,223900,17.576000200000006,16.06050005,15.536333383333323,16.28866673333333,18.333427460138196,17.576000200000006,16.818572939861816,18.60358735347905,0.23877644234437972,70.44455358948002,0.5192675087494505,2.1800000000000015,-17.77003484320551,88.9710275064225,2330000.0
2010-04-20,18.24,3.4385569334836696,1.4460511679643937,126600,17.854000200000005,16.19850005,15.602166716666657,16.502000066666664,18.2962847346615,17.854000200000005,17.41171566533851,19.42610989189822,0.2454155550364464,74.67709368037168,0.5307484009816326,2.669999999999998,-3.754266211604196,113.8223948268183,2456600.0
2010-04-21,18.209999,2.2284065610915627,0.05493406291570812,60200,17.926000000000002,16.326,15.664833366666658,16.721999999999998,18.45159969558788,17.926000000000002,17.400400304412123,20.207506303396435,0.23126085947663305,74.07580161129044,0.5214091580543732,2.3999989999999993,-5.243483146067472,103.41207506148356,2396400.0
2010-04-22,18.26,2.7512634896835317,1.444444444444453,52800,17.998000000000005,16.467999999999996,15.72916669999999,16.95333333333333,18.584705241157504,17.998000000000005,17.411294758842505,20.76027793471993,0.20939347074104997,74.44511884694404,0.5191656467647753,1.610000000000003,-4.390241760857667,86.55189912308659,2449200.0
2010-04-23,18.0,1.6173954266592196,-1.0445354016198367,71000,18.075999800000005,16.609499999999997,15.785500033333324,17.15733333333333,18.52260453083117,18.075999800000005,17.62939506916884,21.28541098447725,0.16357745031735493,68.9449497631472,0.5056538148530058,1.4299999999999997,-18.918918918918983,71.95832932946041,2378200.0
2010-04-26,17.959999,0.8370535714285634,0.16731176798661523,43700,18.133999600000003,16.749999949999996,15.84450001666666,17.321999933333327,18.388746841008217,18.133999600000003,17.87925235899179,21.769738672323406,0.11881963913627647,68.11119088643672,0.4802499709349338,1.279999,-21.787753191199382,60.20905900153045,2334500.0
2010-04-27,17.33,4.450873089645847,-3.0218297133839203,64500,17.951999600000004,16.864499949999995,15.893333349999994,17.43933326666666,18.615734166224403,17.951999600000004,17.288265033775605,21.402195937650575,0.039148263419008233,56.5185425822171,0.50094647301101,0.4799999999999969,-68.45642178283359,8.638579241483454,2270000.0
2010-04-28,17.360001,1.8550724637681175,-0.6296394178385322,42700,17.782000000000004,16.986999999999995,15.94033336666666,17.542666666666662,18.52500944812428,17.782000000000004,17.038990551875727,20.992303743079212,-0.01619932168714522,56.894790840139166,0.48802172493879503,-0.48999900000000096,-83.89822033898315,-27.694506989897285,2312700.0
2010-04-29,17.74,3.0197504657230274,1.8954623779437008,70100,17.678000000000004,17.134499999999996,15.99433336666666,17.61533333333333,18.25020891289966,17.678000000000004,17.10579108710035,20.761742470484922,-0.031026837967805365,61.44547944284672,0.4903059588717383,-0.16000000000000014,-51.69491525423755,-14.8893737835075,2382800.0
2010-04-30,17.51,2.9126213592232895,-1.240834743372808,140500,17.580000000000005,17.262999999999995,16.040000033333328,17.677999999999994,18.058162148231943,17.580000000000005,17.101837851768067,20.792181777169862,-0.05853787187938708,57.48939830278741,0.4917126760951854,-0.1000009999999989,-71.1864406779661,-8.73700168177765,2242300.0
2010-05-03,18.879998999999998,5.339271412680767,2.608690217391301,268700,17.764000000000003,17.432499949999993,16.11550001666666,17.824666599999993,18.917123396693558,17.764000000000003,16.610876603306448,21.49365476702651,0.00968510287761759,69.91469503182363,0.558733270659815,1.2099989999999963,-3.4884843157161547,175.1319352478218,2511000.0
2010-05-04,18.870001000000002,4.461382179618195,0.15924097664544673,262600,18.072000200000005,17.597499999999993,16.188500033333327,17.959333333333326,19.405470426440115,18.072000200000005,16.738529973559896,22.317869870834567,0.046245679598322154,69.75445941375598,0.5773953227555426,0.6300010000000036,-16.666649831666728,180.46156949888763,2248400.0
